GaianYear,GaianMonth,GaianDay,MonthName,GregorianDate,ISOYear,Weekday
9992,4,5,Pisces,0009-03-27 BC,-8,Friday
9992,4,6,Pisces,0009-03-28 BC,-8,Saturday
9992,4,7,Pisces,0009-03-29 BC,-8,Sunday
9992,4,8,Pisces,0009-03-30 BC,-8,Monday
9992,4,9,Pisces,0009-03-31 BC,-8,Tuesday
9992,4,10,Pisces,0009-04-01 BC,-8,Wednesday
9992,4,11,Pisces,0009-04-02 BC,-8,Thursday
9992,4,12,Pisces,0009-04-03 BC,-8,Friday
9992,4,13,Pisces,0009-04-04 BC,-8,Saturday
9992,4,14,Pisces,0009-04-05 BC,-8,Sunday
9992,4,15,Pisces,0009-04-06 BC,-8,Monday
9992,4,16,Pisces,0009-04-07 BC,-8,Tuesday
9992,4,17,Pisces,0009-04-08 BC,-8,Wednesday
9992,4,18,Pisces,0009-04-09 BC,-8,Thursday
9992,4,19,Pisces,0009-04-10 BC,-8,Friday
9992,4,20,Pisces,0009-04-11 BC,-8,Saturday
9992,4,21,Pisces,0009-04-12 BC,-8,Sunday
9992,4,22,Pisces,0009-04-13 BC,-8,Monday
9992,4,23,Pisces,0009-04-14 BC,-8,Tuesday
9992,4,24,Pisces,0009-04-15 BC,-8,Wednesday
9992,4,25,Pisces,0009-04-16 BC,-8,Thursday
9992,4,26,Pisces,0009-04-17 BC,-8,Friday
9992,4,27,Pisces,0009-04-18 BC,-8,Saturday
9992,4,28,Pisces,0009-04-19 BC,-8,Sunday
9992,5,1,Aries,0009-04-20 BC,-8,Monday
9992,5,2,Aries,0009-04-21 BC,-8,Tuesday
9992,5,3,Aries,0009-04-22 BC,-8,Wednesday
9992,5,4,Aries,0009-04-23 BC,-8,Thursday
9992,5,5,Aries,0009-04-24 BC,-8,Friday
9992,5,6,Aries,0009-04-25 BC,-8,Saturday
9992,5,7,Aries,0009-04-26 BC,-8,Sunday
9992,5,8,Aries,0009-04-27 BC,-8,Monday
9992,5,9,Aries,0009-04-28 BC,-8,Tuesday
9992,5,10,Aries,0009-04-29 BC,-8,Wednesday
9992,5,11,Aries,0009-04-30 BC,-8,Thursday
9992,5,12,Aries,0009-05-01 BC,-8,Friday
9992,5,13,Aries,0009-05-02 BC,-8,Saturday
9992,5,14,Aries,0009-05-03 BC,-8,Sunday
9992,5,15,Aries,0009-05-04 BC,-8,Monday
9992,5,16,Aries,0009-05-05 BC,-8,Tuesday
9992,5,17,Aries,0009-05-06 BC,-8,Wednesday
9992,5,18,Aries,0009-05-07 BC,-8,Thursday
9992,5,19,Aries,0009-05-08 BC,-8,Friday
9992,5,20,Aries,0009-05-09 BC,-8,Saturday
9992,5,21,Aries,0009-05-10 BC,-8,Sunday
9992,5,22,Aries,0009-05-11 BC,-8,Monday
9992,5,23,Aries,0009-05-12 BC,-8,Tuesday
9992,5,24,Aries,0009-05-13 BC,-8,Wednesday
9992,5,25,Aries,0009-05-14 BC,-8,Thursday
9992,5,26,Aries,0009-05-15 BC,-8,Friday
9992,5,27,Aries,0009-05-16 BC,-8,Saturday
9992,5,28,Aries,0009-05-17 BC,-8,Sunday
9992,6,1,Taurus,0009-05-18 BC,-8,Monday
9992,6,2,Taurus,0009-05-19 BC,-8,Tuesday
9992,6,3,Taurus,0009-05-20 BC,-8,Wednesday
9992,6,4,Taurus,0009-05-21 BC,-8,Thursday
9992,6,5,Taurus,0009-05-22 BC,-8,Friday
9992,6,6,Taurus,0009-05-23 BC,-8,Saturday
9992,6,7,Taurus,0009-05-24 BC,-8,Sunday
9992,6,8,Taurus,0009-05-25 BC,-8,Monday
9992,6,9,Taurus,0009-05-26 BC,-8,Tuesday
9992,6,10,Taurus,0009-05-27 BC,-8,Wednesday
9992,6,11,Taurus,0009-05-28 BC,-8,Thursday
9992,6,12,Taurus,0009-05-29 BC,-8,Friday
9992,6,13,Taurus,0009-05-30 BC,-8,Saturday
9992,6,14,Taurus,0009-05-31 BC,-8,Sunday
9992,6,15,Taurus,0009-06-01 BC,-8,Monday
9992,6,16,Taurus,0009-06-02 BC,-8,Tuesday
9992,6,17,Taurus,0009-06-03 BC,-8,Wednesday
9992,6,18,Taurus,0009-06-04 BC,-8,Thursday
9992,6,19,Taurus,0009-06-05 BC,-8,Friday
9992,6,20,Taurus,0009-06-06 BC,-8,Saturday
9992,6,21,Taurus,0009-06-07 BC,-8,Sunday
9992,6,22,Taurus,0009-06-08 BC,-8,Monday
9992,6,23,Taurus,0009-06-09 BC,-8,Tuesday
9992,6,24,Taurus,0009-06-10 BC,-8,Wednesday
9992,6,25,Taurus,0009-06-11 BC,-8,Thursday
9992,6,26,Taurus,0009-06-12 BC,-8,Friday
9992,6,27,Taurus,0009-06-13 BC,-8,Saturday
9992,6,28,Taurus,0009-06-14 BC,-8,Sunday
9992,7,1,Gemini,0009-06-15 BC,-8,Monday
9992,7,2,Gemini,0009-06-16 BC,-8,Tuesday
9992,7,3,Gemini,0009-06-17 BC,-8,Wednesday
9992,7,4,Gemini,0009-06-18 BC,-8,Thursday
9992,7,5,Gemini,0009-06-19 BC,-8,Friday
9992,7,6,Gemini,0009-06-20 BC,-8,Saturday
9992,7,7,Gemini,0009-06-21 BC,-8,Sunday
9992,7,8,Gemini,0009-06-22 BC,-8,Monday
9992,7,9,Gemini,0009-06-23 BC,-8,Tuesday
9992,7,10,Gemini,0009-06-24 BC,-8,Wednesday
9992,7,11,Gemini,0009-06-25 BC,-8,Thursday
9992,7,12,Gemini,0009-06-26 BC,-8,Friday
9992,7,13,Gemini,0009-06-27 BC,-8,Saturday
9992,7,14,Gemini,0009-06-28 BC,-8,Sunday
9992,7,15,Gemini,0009-06-29 BC,-8,Monday
9992,7,16,Gemini,0009-06-30 BC,-8,Tuesday
9992,7,17,Gemini,0009-07-01 BC,-8,Wednesday
9992,7,18,Gemini,0009-07-02 BC,-8,Thursday
9992,7,19,Gemini,0009-07-03 BC,-8,Friday
9992,7,20,Gemini,0009-07-04 BC,-8,Saturday
9992,7,21,Gemini,0009-07-05 BC,-8,Sunday
9992,7,22,Gemini,0009-07-06 BC,-8,Monday
9992,7,23,Gemini,0009-07-07 BC,-8,Tuesday
9992,7,24,Gemini,0009-07-08 BC,-8,Wednesday
9992,7,25,Gemini,0009-07-09 BC,-8,Thursday
9992,7,26,Gemini,0009-07-10 BC,-8,Friday
9992,7,27,Gemini,0009-07-11 BC,-8,Saturday
9992,7,28,Gemini,0009-07-12 BC,-8,Sunday
9992,8,1,Cancer,0009-07-13 BC,-8,Monday
9992,8,2,Cancer,0009-07-14 BC,-8,Tuesday
9992,8,3,Cancer,0009-07-15 BC,-8,Wednesday
9992,8,4,Cancer,0009-07-16 BC,-8,Thursday
9992,8,5,Cancer,0009-07-17 BC,-8,Friday
9992,8,6,Cancer,0009-07-18 BC,-8,Saturday
9992,8,7,Cancer,0009-07-19 BC,-8,Sunday
9992,8,8,Cancer,0009-07-20 BC,-8,Monday
9992,8,9,Cancer,0009-07-21 BC,-8,Tuesday
9992,8,10,Cancer,0009-07-22 BC,-8,Wednesday
9992,8,11,Cancer,0009-07-23 BC,-8,Thursday
9992,8,12,Cancer,0009-07-24 BC,-8,Friday
9992,8,13,Cancer,0009-07-25 BC,-8,Saturday
9992,8,14,Cancer,0009-07-26 BC,-8,Sunday
9992,8,15,Cancer,0009-07-27 BC,-8,Monday
9992,8,16,Cancer,0009-07-28 BC,-8,Tuesday
9992,8,17,Cancer,0009-07-29 BC,-8,Wednesday
9992,8,18,Cancer,0009-07-30 BC,-8,Thursday
9992,8,19,Cancer,0009-07-31 BC,-8,Friday
9992,8,20,Cancer,0009-08-01 BC,-8,Saturday
9992,8,21,Cancer,0009-08-02 BC,-8,Sunday
9992,8,22,Cancer,0009-08-03 BC,-8,Monday
9992,8,23,Cancer,0009-08-04 BC,-8,Tuesday
9992,8,24,Cancer,0009-08-05 BC,-8,Wednesday
9992,8,25,Cancer,0009-08-06 BC,-8,Thursday
9992,8,26,Cancer,0009-08-07 BC,-8,Friday
9992,8,27,Cancer,0009-08-08 BC,-8,Saturday
9992,8,28,Cancer,0009-08-09 BC,-8,Sunday
9992,9,1,Leo,0009-08-10 BC,-8,Monday
9992,9,2,Leo,0009-08-11 BC,-8,Tuesday
9992,9,3,Leo,0009-08-12 BC,-8,Wednesday
9992,9,4,Leo,0009-08-13 BC,-8,Thursday
9992,9,5,Leo,0009-08-14 BC,-8,Friday
9992,9,6,Leo,0009-08-15 BC,-8,Saturday
9992,9,7,Leo,0009-08-16 BC,-8,Sunday
9992,9,8,Leo,0009-08-17 BC,-8,Monday
9992,9,9,Leo,0009-08-18 BC,-8,Tuesday
9992,9,10,Leo,0009-08-19 BC,-8,Wednesday
9992,9,11,Leo,0009-08-20 BC,-8,Thursday
9992,9,12,Leo,0009-08-21 BC,-8,Friday
9992,9,13,Leo,0009-08-22 BC,-8,Saturday
9992,9,14,Leo,0009-08-23 BC,-8,Sunday
9992,9,15,Leo,0009-08-24 BC,-8,Monday
9992,9,16,Leo,0009-08-25 BC,-8,Tuesday
9992,9,17,Leo,0009-08-26 BC,-8,Wednesday
9992,9,18,Leo,0009-08-27 BC,-8,Thursday
9992,9,19,Leo,0009-08-28 BC,-8,Friday
9992,9,20,Leo,0009-08-29 BC,-8,Saturday
9992,9,21,Leo,0009-08-30 BC,-8,Sunday
9992,9,22,Leo,0009-08-31 BC,-8,Monday
9992,9,23,Leo,0009-09-01 BC,-8,Tuesday
9992,9,24,Leo,0009-09-02 BC,-8,Wednesday
9992,9,25,Leo,0009-09-03 BC,-8,Thursday
9992,9,26,Leo,0009-09-04 BC,-8,Friday
9992,9,27,Leo,0009-09-05 BC,-8,Saturday
9992,9,28,Leo,0009-09-06 BC,-8,Sunday
9992,10,1,Virgo,0009-09-07 BC,-8,Monday
9992,10,2,Virgo,0009-09-08 BC,-8,Tuesday
9992,10,3,Virgo,0009-09-09 BC,-8,Wednesday
9992,10,4,Virgo,0009-09-10 BC,-8,Thursday
9992,10,5,Virgo,0009-09-11 BC,-8,Friday
9992,10,6,Virgo,0009-09-12 BC,-8,Saturday
9992,10,7,Virgo,0009-09-13 BC,-8,Sunday
9992,10,8,Virgo,0009-09-14 BC,-8,Monday
9992,10,9,Virgo,0009-09-15 BC,-8,Tuesday
9992,10,10,Virgo,0009-09-16 BC,-8,Wednesday
9992,10,11,Virgo,0009-09-17 BC,-8,Thursday
9992,10,12,Virgo,0009-09-18 BC,-8,Friday
9992,10,13,Virgo,0009-09-19 BC,-8,Saturday
9992,10,14,Virgo,0009-09-20 BC,-8,Sunday
9992,10,15,Virgo,0009-09-21 BC,-8,Monday
9992,10,16,Virgo,0009-09-22 BC,-8,Tuesday
9992,10,17,Virgo,0009-09-23 BC,-8,Wednesday
9992,10,18,Virgo,0009-09-24 BC,-8,Thursday
9992,10,19,Virgo,0009-09-25 BC,-8,Friday
9992,10,20,Virgo,0009-09-26 BC,-8,Saturday
9992,10,21,Virgo,0009-09-27 BC,-8,Sunday
9992,10,22,Virgo,0009-09-28 BC,-8,Monday
9992,10,23,Virgo,0009-09-29 BC,-8,Tuesday
9992,10,24,Virgo,0009-09-30 BC,-8,Wednesday
9992,10,25,Virgo,0009-10-01 BC,-8,Thursday
9992,10,26,Virgo,0009-10-02 BC,-8,Friday
9992,10,27,Virgo,0009-10-03 BC,-8,Saturday
9992,10,28,Virgo,0009-10-04 BC,-8,Sunday
9992,11,1,Libra,0009-10-05 BC,-8,Monday
9992,11,2,Libra,0009-10-06 BC,-8,Tuesday
9992,11,3,Libra,0009-10-07 BC,-8,Wednesday
9992,11,4,Libra,0009-10-08 BC,-8,Thursday
9992,11,5,Libra,0009-10-09 BC,-8,Friday
9992,11,6,Libra,0009-10-10 BC,-8,Saturday
9992,11,7,Libra,0009-10-11 BC,-8,Sunday
9992,11,8,Libra,0009-10-12 BC,-8,Monday
9992,11,9,Libra,0009-10-13 BC,-8,Tuesday
9992,11,10,Libra,0009-10-14 BC,-8,Wednesday
9992,11,11,Libra,0009-10-15 BC,-8,Thursday
9992,11,12,Libra,0009-10-16 BC,-8,Friday
9992,11,13,Libra,0009-10-17 BC,-8,Saturday
9992,11,14,Libra,0009-10-18 BC,-8,Sunday
9992,11,15,Libra,0009-10-19 BC,-8,Monday
9992,11,16,Libra,0009-10-20 BC,-8,Tuesday
9992,11,17,Libra,0009-10-21 BC,-8,Wednesday
9992,11,18,Libra,0009-10-22 BC,-8,Thursday
9992,11,19,Libra,0009-10-23 BC,-8,Friday
9992,11,20,Libra,0009-10-24 BC,-8,Saturday
9992,11,21,Libra,0009-10-25 BC,-8,Sunday
9992,11,22,Libra,0009-10-26 BC,-8,Monday
9992,11,23,Libra,0009-10-27 BC,-8,Tuesday
9992,11,24,Libra,0009-10-28 BC,-8,Wednesday
9992,11,25,Libra,0009-10-29 BC,-8,Thursday
9992,11,26,Libra,0009-10-30 BC,-8,Friday
9992,11,27,Libra,0009-10-31 BC,-8,Saturday
9992,11,28,Libra,0009-11-01 BC,-8,Sunday
9992,12,1,Scorpio,0009-11-02 BC,-8,Monday
9992,12,2,Scorpio,0009-11-03 BC,-8,Tuesday
9992,12,3,Scorpio,0009-11-04 BC,-8,Wednesday
9992,12,4,Scorpio,0009-11-05 BC,-8,Thursday
9992,12,5,Scorpio,0009-11-06 BC,-8,Friday
9992,12,6,Scorpio,0009-11-07 BC,-8,Saturday
9992,12,7,Scorpio,0009-11-08 BC,-8,Sunday
9992,12,8,Scorpio,0009-11-09 BC,-8,Monday
9992,12,9,Scorpio,0009-11-10 BC,-8,Tuesday
9992,12,10,Scorpio,0009-11-11 BC,-8,Wednesday
9992,12,11,Scorpio,0009-11-12 BC,-8,Thursday
9992,12,12,Scorpio,0009-11-13 BC,-8,Friday
9992,12,13,Scorpio,0009-11-14 BC,-8,Saturday
9992,12,14,Scorpio,0009-11-15 BC,-8,Sunday
9992,12,15,Scorpio,0009-11-16 BC,-8,Monday
9992,12,16,Scorpio,0009-11-17 BC,-8,Tuesday
9992,12,17,Scorpio,0009-11-18 BC,-8,Wednesday
9992,12,18,Scorpio,0009-11-19 BC,-8,Thursday
9992,12,19,Scorpio,0009-11-20 BC,-8,Friday
9992,12,20,Scorpio,0009-11-21 BC,-8,Saturday
9992,12,21,Scorpio,0009-11-22 BC,-8,Sunday
9992,12,22,Scorpio,0009-11-23 BC,-8,Monday
9992,12,23,Scorpio,0009-11-24 BC,-8,Tuesday
9992,12,24,Scorpio,0009-11-25 BC,-8,Wednesday
9992,12,25,Scorpio,0009-11-26 BC,-8,Thursday
9992,12,26,Scorpio,0009-11-27 BC,-8,Friday
9992,12,27,Scorpio,0009-11-28 BC,-8,Saturday
9992,12,28,Scorpio,0009-11-29 BC,-8,Sunday
9992,13,1,Ophiuchus,0009-11-30 BC,-8,Monday
9992,13,2,Ophiuchus,0009-12-01 BC,-8,Tuesday
9992,13,3,Ophiuchus,0009-12-02 BC,-8,Wednesday
9992,13,4,Ophiuchus,0009-12-03 BC,-8,Thursday
9992,13,5,Ophiuchus,0009-12-04 BC,-8,Friday
9992,13,6,Ophiuchus,0009-12-05 BC,-8,Saturday
9992,13,7,Ophiuchus,0009-12-06 BC,-8,Sunday
9992,13,8,Ophiuchus,0009-12-07 BC,-8,Monday
9992,13,9,Ophiuchus,0009-12-08 BC,-8,Tuesday
9992,13,10,Ophiuchus,0009-12-09 BC,-8,Wednesday
9992,13,11,Ophiuchus,0009-12-10 BC,-8,Thursday
9992,13,12,Ophiuchus,0009-12-11 BC,-8,Friday
9992,13,13,Ophiuchus,0009-12-12 BC,-8,Saturday
9992,13,14,Ophiuchus,0009-12-13 BC,-8,Sunday
9992,13,15,Ophiuchus,0009-12-14 BC,-8,Monday
9992,13,16,Ophiuchus,0009-12-15 BC,-8,Tuesday
9992,13,17,Ophiuchus,0009-12-16 BC,-8,Wednesday
9992,13,18,Ophiuchus,0009-12-17 BC,-8,Thursday
9992,13,19,Ophiuchus,0009-12-18 BC,-8,Friday
9992,13,20,Ophiuchus,0009-12-19 BC,-8,Saturday
9992,13,21,Ophiuchus,0009-12-20 BC,-8,Sunday
9992,13,22,Ophiuchus,0009-12-21 BC,-8,Monday
9992,13,23,Ophiuchus,0009-12-22 BC,-8,Tuesday
9992,13,24,Ophiuchus,0009-12-23 BC,-8,Wednesday
9992,13,25,Ophiuchus,0009-12-24 BC,-8,Thursday
9992,13,26,Ophiuchus,0009-12-25 BC,-8,Friday
9992,13,27,Ophiuchus,0009-12-26 BC,-8,Saturday
9992,13,28,Ophiuchus,0009-12-27 BC,-8,Sunday
9992,14,1,Horus,0009-12-28 BC,-8,Monday
9992,14,2,Horus,0009-12-29 BC,-8,Tuesday
9992,14,3,Horus,0009-12-30 BC,-8,Wednesday
9992,14,4,Horus,0009-12-31 BC,-8,Thursday
9992,14,5,Horus,0009-01-01 BC,-8,Friday
9992,14,6,Horus,0009-01-02 BC,-8,Saturday
9992,14,7,Horus,0009-01-03 BC,-8,Sunday
9993,1,1,Sagittarius,0008-01-04 BC,-7,Monday
9993,1,2,Sagittarius,0008-01-05 BC,-7,Tuesday
9993,1,3,Sagittarius,0008-01-06 BC,-7,Wednesday
9993,1,4,Sagittarius,0008-01-07 BC,-7,Thursday
9993,1,5,Sagittarius,0008-01-08 BC,-7,Friday
9993,1,6,Sagittarius,0008-01-09 BC,-7,Saturday
9993,1,7,Sagittarius,0008-01-10 BC,-7,Sunday
9993,1,8,Sagittarius,0008-01-11 BC,-7,Monday
9993,1,9,Sagittarius,0008-01-12 BC,-7,Tuesday
9993,1,10,Sagittarius,0008-01-13 BC,-7,Wednesday
9993,1,11,Sagittarius,0008-01-14 BC,-7,Thursday
9993,1,12,Sagittarius,0008-01-15 BC,-7,Friday
9993,1,13,Sagittarius,0008-01-16 BC,-7,Saturday
9993,1,14,Sagittarius,0008-01-17 BC,-7,Sunday
9993,1,15,Sagittarius,0008-01-18 BC,-7,Monday
9993,1,16,Sagittarius,0008-01-19 BC,-7,Tuesday
9993,1,17,Sagittarius,0008-01-20 BC,-7,Wednesday
9993,1,18,Sagittarius,0008-01-21 BC,-7,Thursday
9993,1,19,Sagittarius,0008-01-22 BC,-7,Friday
9993,1,20,Sagittarius,0008-01-23 BC,-7,Saturday
9993,1,21,Sagittarius,0008-01-24 BC,-7,Sunday
9993,1,22,Sagittarius,0008-01-25 BC,-7,Monday
9993,1,23,Sagittarius,0008-01-26 BC,-7,Tuesday
9993,1,24,Sagittarius,0008-01-27 BC,-7,Wednesday
9993,1,25,Sagittarius,0008-01-28 BC,-7,Thursday
9993,1,26,Sagittarius,0008-01-29 BC,-7,Friday
9993,1,27,Sagittarius,0008-01-30 BC,-7,Saturday
9993,1,28,Sagittarius,0008-01-31 BC,-7,Sunday
9993,2,1,Capricorn,0008-02-01 BC,-7,Monday
9993,2,2,Capricorn,0008-02-02 BC,-7,Tuesday
9993,2,3,Capricorn,0008-02-03 BC,-7,Wednesday
9993,2,4,Capricorn,0008-02-04 BC,-7,Thursday
9993,2,5,Capricorn,0008-02-05 BC,-7,Friday
9993,2,6,Capricorn,0008-02-06 BC,-7,Saturday
9993,2,7,Capricorn,0008-02-07 BC,-7,Sunday
9993,2,8,Capricorn,0008-02-08 BC,-7,Monday
9993,2,9,Capricorn,0008-02-09 BC,-7,Tuesday
9993,2,10,Capricorn,0008-02-10 BC,-7,Wednesday
9993,2,11,Capricorn,0008-02-11 BC,-7,Thursday
9993,2,12,Capricorn,0008-02-12 BC,-7,Friday
9993,2,13,Capricorn,0008-02-13 BC,-7,Saturday
9993,2,14,Capricorn,0008-02-14 BC,-7,Sunday
9993,2,15,Capricorn,0008-02-15 BC,-7,Monday
9993,2,16,Capricorn,0008-02-16 BC,-7,Tuesday
9993,2,17,Capricorn,0008-02-17 BC,-7,Wednesday
9993,2,18,Capricorn,0008-02-18 BC,-7,Thursday
9993,2,19,Capricorn,0008-02-19 BC,-7,Friday
9993,2,20,Capricorn,0008-02-20 BC,-7,Saturday
9993,2,21,Capricorn,0008-02-21 BC,-7,Sunday
9993,2,22,Capricorn,0008-02-22 BC,-7,Monday
9993,2,23,Capricorn,0008-02-23 BC,-7,Tuesday
9993,2,24,Capricorn,0008-02-24 BC,-7,Wednesday
9993,2,25,Capricorn,0008-02-25 BC,-7,Thursday
9993,2,26,Capricorn,0008-02-26 BC,-7,Friday
9993,2,27,Capricorn,0008-02-27 BC,-7,Saturday
9993,2,28,Capricorn,0008-02-28 BC,-7,Sunday
9993,3,1,Aquarius,0008-03-01 BC,-7,Monday
9993,3,2,Aquarius,0008-03-02 BC,-7,Tuesday
9993,3,3,Aquarius,0008-03-03 BC,-7,Wednesday
9993,3,4,Aquarius,0008-03-04 BC,-7,Thursday
9993,3,5,Aquarius,0008-03-05 BC,-7,Friday
9993,3,6,Aquarius,0008-03-06 BC,-7,Saturday
9993,3,7,Aquarius,0008-03-07 BC,-7,Sunday
9993,3,8,Aquarius,0008-03-08 BC,-7,Monday
9993,3,9,Aquarius,0008-03-09 BC,-7,Tuesday
9993,3,10,Aquarius,0008-03-10 BC,-7,Wednesday
9993,3,11,Aquarius,0008-03-11 BC,-7,Thursday
9993,3,12,Aquarius,0008-03-12 BC,-7,Friday
9993,3,13,Aquarius,0008-03-13 BC,-7,Saturday
9993,3,14,Aquarius,0008-03-14 BC,-7,Sunday
9993,3,15,Aquarius,0008-03-15 BC,-7,Monday
9993,3,16,Aquarius,0008-03-16 BC,-7,Tuesday
9993,3,17,Aquarius,0008-03-17 BC,-7,Wednesday
9993,3,18,Aquarius,0008-03-18 BC,-7,Thursday
9993,3,19,Aquarius,0008-03-19 BC,-7,Friday
9993,3,20,Aquarius,0008-03-20 BC,-7,Saturday
9993,3,21,Aquarius,0008-03-21 BC,-7,Sunday
9993,3,22,Aquarius,0008-03-22 BC,-7,Monday
9993,3,23,Aquarius,0008-03-23 BC,-7,Tuesday
9993,3,24,Aquarius,0008-03-24 BC,-7,Wednesday
9993,3,25,Aquarius,0008-03-25 BC,-7,Thursday
9993,3,26,Aquarius,0008-03-26 BC,-7,Friday
9993,3,27,Aquarius,0008-03-27 BC,-7,Saturday
9993,3,28,Aquarius,0008-03-28 BC,-7,Sunday
9993,4,1,Pisces,0008-03-29 BC,-7,Monday
9993,4,2,Pisces,0008-03-30 BC,-7,Tuesday
9993,4,3,Pisces,0008-03-31 BC,-7,Wednesday
9993,4,4,Pisces,0008-04-01 BC,-7,Thursday
9993,4,5,Pisces,0008-04-02 BC,-7,Friday
9993,4,6,Pisces,0008-04-03 BC,-7,Saturday
9993,4,7,Pisces,0008-04-04 BC,-7,Sunday
9993,4,8,Pisces,0008-04-05 BC,-7,Monday
9993,4,9,Pisces,0008-04-06 BC,-7,Tuesday
9993,4,10,Pisces,0008-04-07 BC,-7,Wednesday
9993,4,11,Pisces,0008-04-08 BC,-7,Thursday
9993,4,12,Pisces,0008-04-09 BC,-7,Friday
9993,4,13,Pisces,0008-04-10 BC,-7,Saturday
9993,4,14,Pisces,0008-04-11 BC,-7,Sunday
9993,4,15,Pisces,0008-04-12 BC,-7,Monday
9993,4,16,Pisces,0008-04-13 BC,-7,Tuesday
9993,4,17,Pisces,0008-04-14 BC,-7,Wednesday
9993,4,18,Pisces,0008-04-15 BC,-7,Thursday
9993,4,19,Pisces,0008-04-16 BC,-7,Friday
9993,4,20,Pisces,0008-04-17 BC,-7,Saturday
9993,4,21,Pisces,0008-04-18 BC,-7,Sunday
9993,4,22,Pisces,0008-04-19 BC,-7,Monday
9993,4,23,Pisces,0008-04-20 BC,-7,Tuesday
9993,4,24,Pisces,0008-04-21 BC,-7,Wednesday
9993,4,25,Pisces,0008-04-22 BC,-7,Thursday
9993,4,26,Pisces,0008-04-23 BC,-7,Friday
9993,4,27,Pisces,0008-04-24 BC,-7,Saturday
9993,4,28,Pisces,0008-04-25 BC,-7,Sunday
9993,5,1,Aries,0008-04-26 BC,-7,Monday
9993,5,2,Aries,0008-04-27 BC,-7,Tuesday
9993,5,3,Aries,0008-04-28 BC,-7,Wednesday
9993,5,4,Aries,0008-04-29 BC,-7,Thursday
9993,5,5,Aries,0008-04-30 BC,-7,Friday
9993,5,6,Aries,0008-05-01 BC,-7,Saturday
9993,5,7,Aries,0008-05-02 BC,-7,Sunday
9993,5,8,Aries,0008-05-03 BC,-7,Monday
9993,5,9,Aries,0008-05-04 BC,-7,Tuesday
9993,5,10,Aries,0008-05-05 BC,-7,Wednesday
9993,5,11,Aries,0008-05-06 BC,-7,Thursday
9993,5,12,Aries,0008-05-07 BC,-7,Friday
9993,5,13,Aries,0008-05-08 BC,-7,Saturday
9993,5,14,Aries,0008-05-09 BC,-7,Sunday
9993,5,15,Aries,0008-05-10 BC,-7,Monday
9993,5,16,Aries,0008-05-11 BC,-7,Tuesday
9993,5,17,Aries,0008-05-12 BC,-7,Wednesday
9993,5,18,Aries,0008-05-13 BC,-7,Thursday
9993,5,19,Aries,0008-05-14 BC,-7,Friday
9993,5,20,Aries,0008-05-15 BC,-7,Saturday
9993,5,21,Aries,0008-05-16 BC,-7,Sunday
9993,5,22,Aries,0008-05-17 BC,-7,Monday
9993,5,23,Aries,0008-05-18 BC,-7,Tuesday
9993,5,24,Aries,0008-05-19 BC,-7,Wednesday
9993,5,25,Aries,0008-05-20 BC,-7,Thursday
9993,5,26,Aries,0008-05-21 BC,-7,Friday
9993,5,27,Aries,0008-05-22 BC,-7,Saturday
9993,5,28,Aries,0008-05-23 BC,-7,Sunday
9993,6,1,Taurus,0008-05-24 BC,-7,Monday
9993,6,2,Taurus,0008-05-25 BC,-7,Tuesday
9993,6,3,Taurus,0008-05-26 BC,-7,Wednesday
9993,6,4,Taurus,0008-05-27 BC,-7,Thursday
9993,6,5,Taurus,0008-05-28 BC,-7,Friday
9993,6,6,Taurus,0008-05-29 BC,-7,Saturday
9993,6,7,Taurus,0008-05-30 BC,-7,Sunday
9993,6,8,Taurus,0008-05-31 BC,-7,Monday
9993,6,9,Taurus,0008-06-01 BC,-7,Tuesday
9993,6,10,Taurus,0008-06-02 BC,-7,Wednesday
9993,6,11,Taurus,0008-06-03 BC,-7,Thursday
9993,6,12,Taurus,0008-06-04 BC,-7,Friday
9993,6,13,Taurus,0008-06-05 BC,-7,Saturday
9993,6,14,Taurus,0008-06-06 BC,-7,Sunday
9993,6,15,Taurus,0008-06-07 BC,-7,Monday
9993,6,16,Taurus,0008-06-08 BC,-7,Tuesday
9993,6,17,Taurus,0008-06-09 BC,-7,Wednesday
9993,6,18,Taurus,0008-06-10 BC,-7,Thursday
9993,6,19,Taurus,0008-06-11 BC,-7,Friday
9993,6,20,Taurus,0008-06-12 BC,-7,Saturday
9993,6,21,Taurus,0008-06-13 BC,-7,Sunday
9993,6,22,Taurus,0008-06-14 BC,-7,Monday
9993,6,23,Taurus,0008-06-15 BC,-7,Tuesday
9993,6,24,Taurus,0008-06-16 BC,-7,Wednesday
9993,6,25,Taurus,0008-06-17 BC,-7,Thursday
9993,6,26,Taurus,0008-06-18 BC,-7,Friday
9993,6,27,Taurus,0008-06-19 BC,-7,Saturday
9993,6,28,Taurus,0008-06-20 BC,-7,Sunday
9993,7,1,Gemini,0008-06-21 BC,-7,Monday
9993,7,2,Gemini,0008-06-22 BC,-7,Tuesday
9993,7,3,Gemini,0008-06-23 BC,-7,Wednesday
9993,7,4,Gemini,0008-06-24 BC,-7,Thursday
9993,7,5,Gemini,0008-06-25 BC,-7,Friday
9993,7,6,Gemini,0008-06-26 BC,-7,Saturday
9993,7,7,Gemini,0008-06-27 BC,-7,Sunday
9993,7,8,Gemini,0008-06-28 BC,-7,Monday
9993,7,9,Gemini,0008-06-29 BC,-7,Tuesday
9993,7,10,Gemini,0008-06-30 BC,-7,Wednesday
